id,plate,origin,destiny,departure,arriving,status,departure gate,take off track,arriving gate,landing track,pilot,copilot, attendants
BA197,VH282,Ciudad de Mexico - MEXICO,Manchester - UK,180502_0623_America/Mexico_City,180503_0200_Europe/London,in transit,C18,1,A28,1,US8105,US1467,US2773;ME9538;JA8788;US1004;SP2678
VI194,N342,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180504_0835_America/Mexico_City,180504_1035_America/Mexico_City,in transit,A17,1,C7,3,UK1994,SP2582,GR2504;US1250;IN1368
IB154,CF-443,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180515_0202_Europe/Madrid,180515_0917_America/Mexico_City,boarding,A11,3,B1,2,IT1425,US1765,ME4035;SW1036;FR2118
DL319,XA334,Los Angeles - USA,Ciudad de Mexico - MEXICO,180612_1301_America/New_York,180612_1757_America/Mexico_City,boarded,B1,1,C27,2,ME2660,ME4545,JA8826;IT7682;US4635;ME5245;ME3854;IT5795;ME8139
VI371,F214,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180606_2256_America/Mexico_City,180607_0056_America/Mexico_City,landing,D15,3,D24,3,ME2224,FR1589,ME3698;US9128;US5653;IT8473;SW4439;US7032
UA410,CF-329,Dallas - USA,Ciudad de Mexico - MEXICO,180628_2015_America/New_York,180629_0111_America/Mexico_City,landing,A27,3,E22,2,UK3049,ME2104,ME7567;IT4031;IT9637;UK2888
AC401,I354,Ciudad de Mexico - MEXICO,Quebec - CANADA,180628_2005_America/Mexico_City,180629_0642_America/Toronto,waiting,A3,3,B25,1,ME7202,IT1455,US5915;ME4319;ME5290
BA288,XA107,Manchester - UK,Ciudad de Mexico - MEXICO,180618_1618_Europe/London,180618_2319_America/Mexico_City,boarding,D2,2,D8,2,ME5287,IR8720,US8368;US1399;US3435;ME5974;SW3572;US5649;IN1368
DL232,HB362,Los Angeles - USA,Ciudad de Mexico - MEXICO,180612_0932_America/New_York,180612_1428_America/Mexico_City,landed,C6,1,A3,3,ME9010,Me7540,US6309;ME1504;Me2713;ME5539;ME6902
BA171,G360,Londres - UK,Ciudad de Mexico - MEXICO,180624_1026_Europe/London,180624_1727_America/Mexico_City,in transit,A9,1,E13,3,CH3533,ME3172,IT1708;UK2281;ME9873;JA1526;ME6222;SW5979
AZ108,XA446,Roma - ITALY,Ciudad de Mexico - MEXICO,180615_1835_Europe/Rome,180616_0145_America/Mexico_City,in transit,C15,2,E11,1,IR8601,US2116,ME3698;CH4736;GR8036
AC258,XA303,Toronto - CANADA,Ciudad de Mexico - MEXICO,180606_0634_America/Toronto,180606_1452_America/Mexico_City,waiting,A18,3,A7,2,US4328,Me7186,US4635;US5462;FR9404
AE181,VH282,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,180602_1819_America/Mexico_City,180602_2019_America/Mexico_City,boarded,C13,2,D10,1,ME2796,ME6123,US3071;US1500;ME2776;ME5600
VO138,XA200,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180606_2118_America/Mexico_City,180606_2318_America/Mexico_City,waiting,A16,2,C7,1,IT4663,IR6253,SW3711;ME8184;US9082;IT4031;SW1036;IR1006
VI290,XA492,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180613_1634_America/Mexico_City,180613_1834_America/Mexico_City,boarded,D15,3,C27,2,US3407,ME4423,US6897;US6333;SW9237;CH8297;ME5774;ME4706;JA9395
IN422,D244,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180610_0733_America/Mexico_City,180610_0933_America/Mexico_City,boarded,C16,3,D27,2,US1765,US5049,ME3391;ME5245;CO3491
AA317,XA366,Nueva York - USA,Ciudad de Mexico - MEXICO,180624_1451_America/New_York,180624_1947_America/Mexico_City,landing,E24,1,A5,2,IN6892,ME8087,IT2179;ME5293;US6238;ME9163;IT8853;SW5979;CH2791
UA202,VH282,Ciudad de Mexico - MEXICO,Dallas - USA,180605_1243_America/Mexico_City,180605_2020_America/New_York,landing,B26,1,B13,3,ME6061,ME4423,US3040;ME6359;ME8581;JA6416;ME3241;UK7277;CH8612
LX105,G110,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180625_0503_America/Mexico_City,180626_0340_Europe/Zurich,landing,D5,3,B21,1,JA4606,ME7946,US8368;IT4625;US7716;JA3160;UK4136;Me9521
UA286,JA173,Dallas - USA,Ciudad de Mexico - MEXICO,180615_1357_America/New_York,180615_1853_America/Mexico_City,landed,D28,1,E11,1,JA7771,US8387,ME5580;US6674;ME3241;ME9538
VO202,EC115,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180603_1228_America/Mexico_City,180603_1428_America/Mexico_City,waiting,C16,2,A27,3,US5496,UK5409,US2670;ME2754;IT4625;ME6222;UK5344;ME2659
AI364,XA366,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180607_0059_America/Mexico_City,180608_0506_Asia/Kolkata,waiting,D16,3,B6,2,IT1355,ME3745,US3925;ME2141;CH2636;SW3572;US1915;JA2862
AM370,XA433,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180627_0717_America/Mexico_City,180627_0917_America/Mexico_City,boarded,B11,2,B8,1,ME2460,CR4728,US2103;ME9510;ME4615;ME6111
UA300,N135,Washington - USA,Ciudad de Mexico - MEXICO,180613_1742_America/New_York,180613_2238_America/Mexico_City,landed,D28,2,E8,2,JA9633,ME8508,ME9849;ME8500;IT2263;ME9873;ME1244;GR4580
LH448,G414,Ciudad de Mexico - MEXICO,Munich - GERMANY,180624_1417_America/Mexico_City,180625_1254_Europe/Berlin,landing,C28,2,E16,1,ME9735,ME1522,IT4031;ME5980;ME4706;IT6799
IN213,XA297,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180608_1522_America/Mexico_City,180608_1722_America/Mexico_City,landed,B6,1,B22,3,SW8006,ME8983,JA6985;US5566;ME3954
IN254,XA294,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180610_1816_America/Mexico_City,180610_2016_America/Mexico_City,landing,E18,2,E8,1,US6606,SP8349,ME7364;ME3637;ME9318;ME7815;JA6516
AC261,HB438,Ciudad de Mexico - MEXICO,Toronto - CANADA,180604_2142_America/Mexico_City,180605_0819_America/Toronto,in transit,C5,3,A29,1,ME7509,US2889,UK5639;US4791;ME7638;US9912;JA7918;US6694
LH215,VT285,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180607_1342_America/Mexico_City,180608_1219_Europe/Berlin,boarding,D4,3,A22,2,SW8006,US4502,ME4683;ME7313;US2944;CH4642;ME3003
LX336,XA312,Ciudad de Mexico - MEXICO,Zurich - SWITZERLAND,180615_0147_America/Mexico_City,180616_0024_Europe/Zurich,landing,A12,1,D25,3,US3553,ME2503,ME1289;US2551;UK4405;US3130;GR2431;ME4613;ME2141
VI189,D125,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180601_1539_America/Mexico_City,180601_1739_America/Mexico_City,boarding,D3,3,E9,3,IT1455,ME3452,US7716;ME5580;FR5373;ME7638;SW4615
IN303,G110,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180622_1843_America/Mexico_City,180622_2043_America/Mexico_City,landed,B1,3,B20,3,ME9033,UK9702,ME2681;GR4037;JA2862;ME2285
AM239,D125,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180606_0547_America/Mexico_City,180606_0747_America/Mexico_City,waiting,D7,2,C29,1,US1052,GR2420,ME8619;ME7619;ME1062;ME7638;ME8544;ME2693
VI450,XA167,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180626_2249_America/Mexico_City,180627_0049_America/Mexico_City,in transit,D24,2,D5,1,ME9310,JA9132,ME3202;GR2431;ME1018;ME3700;ME9430
VI120,JA120,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180606_0202_America/Mexico_City,180606_0402_America/Mexico_City,boarded,C14,2,B29,2,ME9292,ME8501,SP8968;US6333;CH2791;ME8194;UK4405;FR6943;ME8469
IB272,N143,Madrid - SPAIN,Ciudad de Mexico - MEXICO,180625_1120_Europe/Madrid,180625_1835_America/Mexico_City,in transit,B11,3,C17,3,ME2030,SW1481,ME8461;ME8238;IT2263;ME4035;GR4037;ME8192;US9912
AI228,XA297,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180616_1303_America/Mexico_City,180617_1710_Asia/Kolkata,boarded,D10,2,D8,2,ME8696,ME5217,ME6038;ME9159;US7032;ME8192
IB418,N374,Ciudad de Mexico - MEXICO,Barcelona - SPAIN,180610_1851_America/Mexico_City,180611_1528_Europe/Madrid,boarded,D16,1,E23,3,SP9476,ME9776,US6788;JA5178;US2670
AZ133,XA349,Roma - ITALY,Ciudad de Mexico - MEXICO,180628_0219_Europe/Rome,180628_0929_America/Mexico_City,boarding,C25,2,D18,1,ME5016,US9848,JA9395;ME7379;ME5580;IR3929
IB215,VH340,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180605_2310_Europe/Madrid,180606_0625_America/Mexico_City,in transit,C7,2,B28,1,US6411,ME8087,FR5373;US5213;IT4031;CH8297;UK2281;ME7744
IN337,D409,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180614_0242_America/Mexico_City,180614_0442_America/Mexico_City,boarding,B24,2,A3,3,IR6253,SW4171,Me6986;ME2662;JA8826
AC209,G145,Ciudad de Mexico - MEXICO,Toronto - CANADA,180608_0538_America/Mexico_City,180608_1615_America/Toronto,boarding,D13,3,C26,2,SP6471,IN6892,US7001;IR9986;ME7915;ME5245
IN217,VT293,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180626_1228_America/Mexico_City,180626_1428_America/Mexico_City,boarding,E27,3,C24,3,ME8013,JA4567,ME5245;US6333;ME6421;ME3003;ME5600
IB345,XA453,Madrid - SPAIN,Ciudad de Mexico - MEXICO,180603_0151_Europe/Madrid,180603_0906_America/Mexico_City,boarded,D25,3,B29,2,ME8740,CH1774,ME2484;ME1504;ME5290;US7370
UA271,I291,Ciudad de Mexico - MEXICO,Washington - USA,180614_2000_America/Mexico_City,180615_0337_America/New_York,in transit,E8,2,A27,1,UK9976,US8827,UK2888;ME9430;US2945;ME2659;US9844;ME8824;ME5290
BA135,XA401,Londres - UK,Ciudad de Mexico - MEXICO,180628_1059_Europe/London,180628_1800_America/Mexico_City,waiting,D11,1,A12,2,ME9735,IT6421,ME5133;US5915;IR9750
AZ283,XA145,Ciudad de Mexico - MEXICO,Roma - ITALY,180601_2307_America/Mexico_City,180602_2044_Europe/Rome,landed,A18,2,B13,1,US8859,US3636,ME1504;US1915;GR9342;ME1202;JA7874;US7264
UA374,XA140,Ciudad de Mexico - MEXICO,Dallas - USA,180601_0813_America/Mexico_City,180601_1550_America/New_York,waiting,E2,2,C2,2,US5788,CH3284,SW2429;ME3874;ME2908;ME8544
DL426,D304,Ciudad de Mexico - MEXICO,Los Angeles - USA,180624_0810_America/Mexico_City,180624_1547_America/New_York,boarding,C25,3,C27,2,US9738,US9239,ME1045;ME2393;JA5508;ME5818;ME9510
AC290,XA438,Ciudad de Mexico - MEXICO,Ontario - CANADA,180602_0203_America/Mexico_City,180602_1240_America/Toronto,waiting,D6,1,A29,1,CH3533,ME7075,IN7458;US8865;IR1006;ME1967;IT4031;ME2996;ME2348
IN497,XA447,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180611_1015_America/Mexico_City,180611_1215_America/Mexico_City,waiting,C29,3,A28,1,ME2690,ME8136,IT9637;SW1598;CH9478;IN7458
AI462,G438,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180615_0107_America/Mexico_City,180616_0514_Asia/Kolkata,in transit,B13,1,D2,3,ME8190,ME9310,ME3003;ME2052;US7032
NH354,VT293,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180619_1718_America/Mexico_City,180621_0455_Asia/Tokyo,landed,A1,2,C16,3,ME6125,UK9223,JA6985;US7264;ME8461
AZ387,N356,Roma - ITALY,Ciudad de Mexico - MEXICO,180601_1759_Europe/Rome,180602_0109_America/Mexico_City,landed,A25,3,B13,1,US4105,ME4743,ME3854;JA9807;SW1036
IN472,N342,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180604_0255_America/Mexico_City,180604_0455_America/Mexico_City,landing,A2,1,C26,3,US4980,JA6088,IR9986;US1530;SW7225;ME4102;US9498
IN140,HB327,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,180612_0636_America/Mexico_City,180612_0836_America/Mexico_City,boarding,E7,3,B11,3,ME5948,ME2899,JA6985;ME1961;JA8826
LX332,XA329,Ginebra - SWITZERLAND,Ciudad de Mexico - MEXICO,180616_0645_Europe/Zurich,180616_1511_America/Mexico_City,landing,A6,2,A5,3,ME9436,SW6890,US5030;SP2261;ME8544;JA1526;US4635
LH206,XA396,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180602_0644_America/Mexico_City,180603_0521_Europe/Berlin,boarded,A9,1,D3,3,IR2777,ME6255,US2944;ME1244;ME2484;US8265
AF442,XA386,Paris - FRANCE,Ciudad de Mexico - MEXICO,180602_0904_Europe/Paris,180602_1655_America/Mexico_City,landing,D8,3,E7,1,ME7850,ME3666,US1915;ME2393;ME5539;ME8192
IB304,XA321,Ciudad de Mexico - MEXICO,Madrid - SPAIN,180622_0848_America/Mexico_City,180623_0525_Europe/Madrid,boarding,A15,2,C26,1,ME8508,US2880,GR4037;ME1055;ME4261;US6694;ME6595;SW4620
VI424,I314,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180604_0516_America/Mexico_City,180604_0716_America/Mexico_City,landed,A2,3,A1,1,GR5402,ME8438,ME5739;IT8853;ME7379;US1530;IT1708;JA1247
IN417,N256,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,180609_1321_America/Mexico_City,180609_1521_America/Mexico_City,waiting,E12,3,B19,3,UK5409,ME9807,IR5966;US1915;US1250;US4359;JA6416
IN413,VT344,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,180609_0442_America/Mexico_City,180609_0642_America/Mexico_City,boarding,A16,3,E11,3,FR3016,ME5217,ME5499;ME9163;ME3891;CH8612;ME1045;ME2295;IN1759
AC470,HB362,Quebec - CANADA,Ciudad de Mexico - MEXICO,180606_0710_America/Toronto,180606_1528_America/Mexico_City,boarding,B3,3,B26,1,ME9833,IR2008,US6497;ME7800;GR6764;US8779;US7432;US8812;ME8287
VO224,HB327,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180621_1642_America/Mexico_City,180621_1842_America/Mexico_City,boarding,C29,3,C8,3,JA7955,GR1684,ME5406;JA6985;ME9965
LX112,HB158,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180620_1516_America/Mexico_City,180621_1353_Europe/Zurich,in transit,D11,1,D2,3,FR4713,US8707,US6309;ME7587;ME7915;ME9800
BA192,XA283,Manchester - UK,Ciudad de Mexico - MEXICO,180611_0247_Europe/London,180611_0948_America/Mexico_City,landing,E2,1,A5,3,IT4663,US3294,IT6799;ME6595;JA6281;CH7834
MA322,CF-357,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180615_0757_America/Mexico_City,180615_0957_America/Mexico_City,boarded,E8,1,E19,1,SP2183,UK9702,ME2485;ME1961;ME4261
VO398,HB242,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180602_1423_America/Mexico_City,180602_1623_America/Mexico_City,boarding,B26,2,B28,3,ME6983,ME1280,ME1289;IT1708;ME9510
AE492,G110,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,180616_1602_America/Mexico_City,180616_1802_America/Mexico_City,in transit,E19,1,C19,3,SP7170,ME8676,US8865;ME1148;US4894;US7370;ME2484;ME3241
LH291,XA245,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180611_0504_Europe/Berlin,180611_1311_America/Mexico_City,in transit,E29,1,B11,2,FR9348,ME1559,US8865;US6238;ME5600;SW5979;IN5981
UA440,N177,Ciudad de Mexico - MEXICO,Dallas - USA,180623_1559_America/Mexico_City,180623_2336_America/New_York,boarded,A13,1,B18,3,ME1188,ME2690,ME1244;ME9524;IT7682;ME5539;UK1420;ME6902
IN412,XA187,Ciudad de Mexico - MEXICO,Vallarta - MEXICO,180606_0837_America/Mexico_City,180606_1037_America/Mexico_City,boarding,B20,3,B29,1,IN9349,UK9702,Me2713;US2928;ME5792
VO429,XA481,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180626_1705_America/Mexico_City,180626_1905_America/Mexico_City,boarded,D1,3,C6,3,US4328,JA6465,ME2693;ME5413;SW3711;US7670
AF154,VH436,Paris - FRANCE,Ciudad de Mexico - MEXICO,180623_1342_Europe/Paris,180623_2133_America/Mexico_City,landing,D7,1,B25,1,US1793,UK2982,ME4685;UK1420;US3925
LH305,I484,Ciudad de Mexico - MEXICO,Munich - GERMANY,180613_0927_America/Mexico_City,180614_0804_Europe/Berlin,landed,D13,1,D27,3,IR8601,ME3724,ME7619;ME9729;US7670;US7231
AI175,D198,Calcuta - INDIA,Ciudad de Mexico - MEXICO,180615_0312_Asia/Kolkata,180615_0819_America/Mexico_City,boarded,B24,1,E15,3,ME6238,ME3054,ME3391;IT4031;US7224
VO189,HB479,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180619_1323_America/Mexico_City,180619_1523_America/Mexico_City,boarding,E1,1,C13,2,US6411,Me7540,GR9342;Me3262;ME7744;JA7621;UK1615
MA486,D191,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180622_1443_America/Mexico_City,180622_1643_America/Mexico_City,boarding,B11,3,A21,1,US4202,US7361,ME6803;GR4152;ME6359;US7362;ME8287
LH335,D151,Ciudad de Mexico - MEXICO,Berlin - GERMANY,180611_2146_America/Mexico_City,180612_2023_Europe/Berlin,boarding,E11,2,B5,1,US4202,US4986,UK4136;ME1933;UK4405
VI194,EC458,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180611_0057_America/Mexico_City,180611_0257_America/Mexico_City,landed,D2,1,D18,3,ME3330,ME2997,UK1423;IR2315;IT9890
MA205,D475,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180626_1632_America/Mexico_City,180626_1832_America/Mexico_City,landed,A27,3,D16,2,CH2197,SW9892,ME1933;CR2520;ME4319;US6897;UK1615;US2551;ME4487
BA455,N475,Ciudad de Mexico - MEXICO,Londres - UK,180626_1532_America/Mexico_City,180627_1109_Europe/London,landing,D22,2,A4,1,US3059,ME2282,US7670;ME4873;ME1438;SW3729;ME1148;ME8139;ME5293
VO329,I291,La Paz - MEXICO,Ciudad de Mexico - MEXICO,180613_0255_America/Mexico_City,180613_0455_America/Mexico_City,landed,A6,2,E27,1,ME6732,ME3666,ME6803;ME7915;SW5354;US5213;US5915
IN209,N138,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,180621_1951_America/Mexico_City,180621_2151_America/Mexico_City,waiting,C27,3,E12,2,SP3573,ME5948,ME1148;ME2485;IT9890;ME3637;US8178;ME5290
OS193,XA239,Ciudad de Mexico - MEXICO,Sidney - AUSTRALIA,180611_1149_America/Mexico_City,180613_0426_Australia/Sydney,boarding,C10,2,D20,2,ME8696,SW9892,JA4077;ME3061;ME1967
DL449,EC198,Los Angeles - USA,Ciudad de Mexico - MEXICO,180625_1044_America/New_York,180625_1540_America/Mexico_City,landing,E14,1,A7,3,ME9310,US3294,ME1321;ME3891;ME8984;ME9163;ME1938;JA5508;ME7364
VO433,CF-453,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180605_0807_America/Mexico_City,180605_1007_America/Mexico_City,landed,A1,2,A13,2,ME5736,ME9525,ME2348;ME2273;ME7800;US8779;IR6209;CH8297
IN139,XA366,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180625_1825_America/Mexico_City,180625_2025_America/Mexico_City,waiting,B19,2,E18,3,IT8955,US3059,Me9521;ME1045;ME4685;ME2273;ME7334;ME4706
AC262,XA438,Ciudad de Mexico - MEXICO,Quebec - CANADA,180621_0856_America/Mexico_City,180621_1933_America/Toronto,boarded,D7,3,E22,2,US9699,ME6511,US2523;US1500;ME9173;US4212;US1004;US8453;ME7815
AZ330,N363,Ciudad de Mexico - MEXICO,Roma - ITALY,180619_1102_America/Mexico_City,180620_0839_Europe/Rome,boarding,B15,3,C15,3,IR8601,US9769,US2245;ME9204;SW4439
AC416,XA156,Ciudad de Mexico - MEXICO,Toronto - CANADA,180609_2351_America/Mexico_City,180610_1028_America/Toronto,in transit,D14,2,E25,1,GR5890,ME9310,ME6222;US1156;ME2393;US9259
IN206,JA173,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,180610_0200_America/Mexico_City,180610_0400_America/Mexico_City,boarded,C2,2,B12,2,ME3512,Me1237,ME1289;GR4560;ME9729;IR9986;ME1062;US8274;ME4054
BA373,F214,Ciudad de Mexico - MEXICO,Manchester - UK,180612_0049_America/Mexico_City,180612_2026_Europe/London,boarding,A19,2,A3,2,US1276,FR3387,ME7815;US5653;FR1606
IN189,F252,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,180604_0404_America/Mexico_City,180604_0604_America/Mexico_City,landed,C3,3,C18,2,ME1559,ME5028,US7202;ME4615;IR9058
LH187,I478,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180623_0821_Europe/Berlin,180623_1628_America/Mexico_City,waiting,C8,2,A17,1,IR9439,US3407,ME9914;SW2005;ME7541
VO246,D409,La Paz - MEXICO,Ciudad de Mexico - MEXICO,180624_0808_America/Mexico_City,180624_1008_America/Mexico_City,in transit,D16,1,B12,3,GR8332,ME7006,CH1431;FR3671;ME9163
AC297,CF-146,Ontario - CANADA,Ciudad de Mexico - MEXICO,180602_0933_America/Toronto,180602_1751_America/Mexico_City,waiting,E6,2,C11,1,SW6890,IT6433,US5915;US1782;US2508;US8365;ME1961
IN137,N363,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,180603_1311_America/Mexico_City,180603_1511_America/Mexico_City,landed,B7,1,B29,3,ME8683,US3718,GR3572;ME2537;US8035
IB218,XA438,Ciudad de Mexico - MEXICO,Madrid - SPAIN,180601_1855_America/Mexico_City,180602_1532_Europe/Madrid,landed,C24,2,A28,2,JA9538,IN9226,UK7830;US2245;US5941;ME4102
LX368,JA477,Ciudad de Mexico - MEXICO,Zurich - SWITZERLAND,180624_0504_America/Mexico_City,180625_0341_Europe/Zurich,in transit,E9,2,E27,1,ME5736,GR5167,US8738;US4359;US8453
VO118,D219,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180706_1433_America/Mexico_City,180706_1633_America/Mexico_City,in transit,A24,2,B9,1,SW7077,ME4743,UK2281;ME7108;IN8413;ME1183;ME3351;ME9538
DL156,EC417,Ciudad de Mexico - MEXICO,San Francisco - USA,180726_1327_America/Mexico_City,180726_2104_America/New_York,boarded,B28,1,D11,2,JA8623,ME4790,US2928;JA9697;ME8646;Me6986
IN262,G363,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180723_1040_America/Mexico_City,180723_1240_America/Mexico_City,boarded,B8,1,C15,3,UK9702,US3553,US5649;ME8938;ME9430
AM226,N206,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180702_0952_America/Mexico_City,180702_1152_America/Mexico_City,boarding,D3,2,E1,3,JA7703,ME8214,SW5979;Me6986;IR6209;US2103;ME4074;ME6595
DL355,CF-122,Ciudad de Mexico - MEXICO,San Francisco - USA,180702_2209_America/Mexico_City,180703_0546_America/New_York,waiting,D16,2,B13,2,ME2796,ME5437,ME7416;US1572;IT9637
AC152,XA490,Toronto - CANADA,Ciudad de Mexico - MEXICO,180721_0955_America/Toronto,180721_1813_America/Mexico_City,waiting,C18,2,A5,3,US2400,ME9292,Me9521;JA9395;GR2431;ME6421
LH246,XA409,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180724_2251_America/Mexico_City,180725_2128_Europe/Berlin,landing,B3,3,E12,2,SP5186,JA1867,ME9538;ME8938;JA3160;ME7108;US1572
NH331,EC454,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180709_1804_America/Mexico_City,180711_0541_Asia/Tokyo,landing,A7,1,B22,2,US5020,ME5727,US6238;JA3006;US8782;ME9318;CH2791;ME4993
IN383,XA198,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180727_0631_America/Mexico_City,180727_0831_America/Mexico_City,boarding,B25,3,A2,3,CH9503,ME6406,US9498;ME4798;ME5600;ME9164;ME3628;ME5348
LH107,F405,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180703_0929_America/Mexico_City,180704_0806_Europe/Berlin,landed,C12,2,E11,3,ME9304,IT9937,ME5499;CH4837;ME1202;JA3006;US5649;IT7682;US6333
LX279,CF-146,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180719_1443_America/Mexico_City,180720_1320_Europe/Zurich,boarding,E14,2,B22,2,ME4709,US9239,GR4152;ME5974;ME2693;US2103;ME3351
AZ321,D439,Ciudad de Mexico - MEXICO,Roma - ITALY,180706_1009_America/Mexico_City,180707_0746_Europe/Rome,waiting,C15,3,A9,1,ME1113,IR8720,ME9543;US5030;ME2681;UK4136;ME1447;ME1664
NH152,VH289,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180725_1621_America/Mexico_City,180727_0358_Asia/Tokyo,in transit,C9,2,E20,1,ME6184,ME7226,ME3391;UK2791;ME2662;SW6712;SW7225;IN1368;IT5795
DL343,CF-129,Los Angeles - USA,Ciudad de Mexico - MEXICO,180715_1727_America/New_York,180715_2223_America/Mexico_City,waiting,D22,1,D25,2,ME7836,IR2777,US2551;ME4319;ME5494
AC300,N297,Toronto - CANADA,Ciudad de Mexico - MEXICO,180719_1359_America/Toronto,180719_2217_America/Mexico_City,landing,C11,3,C15,3,ME6184,US4604,FR9404;ME4685;ME7915;ME8544;US8265
LH435,N440,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180727_0930_America/Mexico_City,180728_0807_Europe/Berlin,landed,E2,1,A17,3,ME8549,ME5016,US8865;ME9430;ME4102;US7231
AC400,VH431,Toronto - CANADA,Ciudad de Mexico - MEXICO,180723_2048_America/Toronto,180724_0506_America/Mexico_City,landed,D12,2,E16,3,ME2413,SP7170,US2928;ME4846;ME7587;ME9524;ME3926;ME7580;US2714
IN353,G363,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,180715_0726_America/Mexico_City,180715_0926_America/Mexico_City,landing,D16,1,E27,1,US5788,GR4856,SW3572;US4229;ME8287;US8597
LX285,N363,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180728_1100_America/Mexico_City,180729_0937_Europe/Zurich,boarded,B2,3,B3,3,US2751,US7078,FR5373;ME6421;US7651;US8865;ME5245
